EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionStatus,AttritionProbability,RiskCategory,ReasonCodes
EMP-1234,30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,Stayed,0.1072948097441758,Low,Low environment satisfaction; Low work-life balance; Long distance from home; Income below workforce median
EMP-1235,47,0,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,Stayed,0.4757769164734938,Medium,Low job satisfaction; Low work-life balance
EMP-1236,46,0,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,Stayed,0.34536276142086303,Medium,Works overtime; Low work-life balance
EMP-1237,36,1,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,Left,0.6443442501004106,High,Works overtime; Low job satisfaction; Low environment satisfaction
EMP-1238,32,1,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,Left,0.8234796782393753,High,Low job satisfaction; Low environment satisfaction; No stock options
EMP-1239,23,0,Travel_Rarely,160,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,Stayed,0.7548517983298421,High,Low job satisfaction; Low work-life balance; No stock options; Income below workforce median
EMP-1240,31,0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,Stayed,0.36002505087682457,Medium,Low work-life balance; Frequent business travel; Long distance from home; No stock options
EMP-1241,39,0,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,Stayed,0.10497992548491668,Low,Works overtime; Long period since promotion
EMP-1242,32,0,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,Stayed,0.6581650234910148,High,Low work-life balance; Long distance from home
EMP-1243,40,0,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,Stayed,0.6697521097338224,High,Low job satisfaction; Low environment satisfaction; Low work-life balance; Long period since promotion
EMP-1244,45,0,Travel_Rarely,176,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,Stayed,0.25646204459456173,Low,No prominent rule-based indicators
EMP-1245,30,0,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,Stayed,0.10899187732949267,Low,Low job satisfaction; Frequent business travel; No stock options
EMP-1246,24,0,Travel_Frequently,897,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,Stayed,0.3355862684441944,Medium,Low environment satisfaction; Frequent business travel; Income below workforce median
EMP-1247,30,1,Travel_Frequently,600,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,Left,0.8036390218021547,High,Low work-life balance; Frequent business travel; Income below workforce median
EMP-1248,31,0,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,Stayed,0.38040896764058335,Medium,Low environment satisfaction
EMP-1249,27,0,Travel_Rarely,1054,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,Stayed,0.11056232914277761,Low,Low work-life balance; No stock options; Income below workforce median
EMP-1250,29,1,Travel_Rarely,428,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,Left,0.9231248985074901,High,Low job satisfaction; Low environment satisfaction; No stock options; Income below workforce median
EMP-1251,29,0,Travel_Frequently,461,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,Stayed,0.38841558934558107,Medium,Works overtime; Frequent business travel; No stock options
EMP-1252,30,0,Travel_Rarely,979,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,Stayed,0.5268074077580721,Medium,Low job satisfaction; Long distance from home
EMP-1253,34,0,Travel_Rarely,181,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,Stayed,0.0797994672734363,Low,Works overtime; Income below workforce median
EMP-1254,33,0,Non-Travel,1283,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,Stayed,0.105994667040841,Low,Low job satisfaction; Low work-life balance; No stock options
EMP-1255,49,0,Travel_Rarely,1313,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,Stayed,0.1099857493985406,Low,No stock options; Income below workforce median
EMP-1256,33,1,Travel_Rarely,211,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,Left,0.9650761690706947,High,Works overtime; Low job satisfaction; Low environment satisfaction; Low work-life balance
EMP-1257,38,0,Travel_Frequently,594,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,Stayed,0.5749606475438426,Medium,Low job satisfaction; Low work-life balance; Frequent business travel; Income below workforce median
EMP-1258,31,1,Travel_Rarely,1079,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,Left,0.4419384276571252,Medium,Low environment satisfaction; Long distance from home
EMP-1259,29,0,Travel_Rarely,590,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,Stayed,0.5287383595766582,Medium,Low job satisfaction; Income below workforce median
EMP-1260,30,0,Travel_Rarely,305,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,Stayed,0.05287287427115007,Low,Long distance from home
EMP-1261,32,0,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,Stayed,0.058789086903431056,Low,Low job satisfaction; Low environment satisfaction; No stock options; Income below workforce median
EMP-1262,38,0,Travel_Rarely,833,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,Stayed,0.4581382922417373,Medium,Works overtime; Low environment satisfaction; Long distance from home
EMP-1263,43,1,Travel_Frequently,807,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,Left,0.8997033851623641,High,Works overtime; Frequent business travel; Long distance from home; Income below workforce median
EMP-1264,42,0,Travel_Rarely,855,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,Stayed,0.3366278592095609,Medium,Low job satisfaction; Low environment satisfaction; Low work-life balance; Income below workforce median
EMP-1265,55,0,Travel_Rarely,478,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,Stayed,0.029175392432456596,Low,Low job satisfaction
EMP-1266,33,0,Non-Travel,775,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,Stayed,0.03280484548489228,Low,Low job satisfaction; Low work-life balance; Income below workforce median
EMP-1267,41,0,Travel_Rarely,548,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,Stayed,0.22868724792571868,Low,Low job satisfaction; Income below workforce median
EMP-1268,34,0,Non-Travel,1375,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,Stayed,0.034723980542706596,Low,Works overtime; Income below workforce median
EMP-1269,53,0,Non-Travel,661,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,Stayed,0.06641539960619894,Low,Works overtime; Low environment satisfaction; Low work-life balance
EMP-1270,43,0,Travel_Rarely,244,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,Stayed,0.04182655317753049,Low,Low environment satisfaction; No stock options; Income below workforce median
EMP-1271,34,0,Travel_Rarely,511,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,Stayed,0.6099556118638383,High,No stock options
EMP-1272,21,1,Travel_Rarely,337,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,Left,0.9398759497711161,High,Low job satisfaction; Low environment satisfaction; No stock options; Income below workforce median
EMP-1273,38,0,Travel_Rarely,1153,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,Stayed,0.0994765414829884,Low,Income below workforce median
EMP-1274,22,1,Travel_Rarely,1294,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,Left,0.8956220929358578,High,Works overtime; Low job satisfaction; No stock options; Income below workforce median
EMP-1275,31,0,Travel_Rarely,196,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,Stayed,0.5360631688735868,Medium,Low environment satisfaction; Long period since promotion; Long distance from home
EMP-1276,51,0,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,Stayed,0.14711320777563588,Low,Low environment satisfaction; No stock options
EMP-1277,37,0,Travel_Rarely,589,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,Stayed,0.5023394517614883,Medium,Low job satisfaction; Low environment satisfaction; Income below workforce median
EMP-1278,46,0,Travel_Rarely,734,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,Stayed,0.0783134041600476,Low,Works overtime
EMP-1279,36,0,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,Stayed,0.39419184927493545,Medium,Works overtime; Low job satisfaction; Long period since promotion
EMP-1280,44,1,Travel_Frequently,429,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,Left,0.31959705060734844,Medium,Works overtime; Low job satisfaction; Low work-life balance; Frequent business travel
EMP-1281,37,0,Travel_Rarely,1239,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,Stayed,0.09883401129601177,Low,Low job satisfaction; Low work-life balance; Long period since promotion; No stock options
EMP-1282,35,1,Travel_Rarely,303,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,Left,0.6678735438420549,High,Works overtime; Long period since promotion; Long distance from home; No stock options
EMP-1283,33,0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,Stayed,0.12324511163388721,Low,Low job satisfaction; Long period since promotion; Income below workforce median
EMP-1284,28,0,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,Stayed,0.02126600797534954,Low,Income below workforce median
EMP-1285,39,0,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,Stayed,0.10737856342198507,Low,No stock options
EMP-1286,46,0,Non-Travel,849,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,Stayed,0.6513683696117974,High,Low job satisfaction; Low environment satisfaction; Long distance from home; No stock options
EMP-1287,40,0,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,Stayed,0.24380667428717484,Low,Low job satisfaction; Low work-life balance; Income below workforce median
EMP-1288,42,0,Travel_Rarely,1128,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,Stayed,0.10713503328584169,Low,Low job satisfaction; Low environment satisfaction; Low work-life balance
EMP-1289,35,0,Non-Travel,1180,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,Stayed,0.00400430451408412,Low,Low environment satisfaction
EMP-1290,38,0,Non-Travel,1336,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,Stayed,0.030192533447050515,Low,Low job satisfaction; Low environment satisfaction; Income below workforce median
EMP-1291,34,1,Travel_Frequently,234,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,Left,0.5370816507907847,Medium,Low job satisfaction; Low work-life balance; Frequent business travel
EMP-1292,37,1,Travel_Rarely,370,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,Left,0.16835696017643667,Low,Low job satisfaction; Low work-life balance; No stock options; Income below workforce median
EMP-1293,39,0,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,Stayed,0.17322146146372977,Low,Frequent business travel; Long distance from home; Income below workforce median
EMP-1294,43,0,Non-Travel,343,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,Stayed,0.20514086287496622,Low,Low environment satisfaction; Low work-life balance; No stock options; Income below workforce median
EMP-1295,41,0,Travel_Rarely,447,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,Stayed,0.26106659861411524,Low,Low job satisfaction; Low environment satisfaction; Low work-life balance; No stock options
EMP-1296,41,0,Travel_Rarely,796,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,Stayed,0.4337363636551371,Medium,Works overtime; Long period since promotion
EMP-1297,30,0,Travel_Rarely,1092,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,Stayed,0.6471079224357504,High,Low environment satisfaction; No stock options
EMP-1298,26,1,Travel_Rarely,920,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,Left,0.5612291791059937,Medium,Works overtime; Low job satisfaction; Long distance from home; No stock options
EMP-1299,46,1,Travel_Rarely,261,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,Left,0.031783939064962755,Low,Low job satisfaction; Long distance from home
EMP-1300,40,0,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,Stayed,0.012694604365858127,Low,No prominent rule-based indicators
EMP-1301,34,0,Travel_Rarely,810,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,Stayed,0.07011419750638839,Low,Low environment satisfaction; Long period since promotion
EMP-1302,58,0,Non-Travel,350,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,Stayed,0.048281325442065336,Low,Low job satisfaction; Low environment satisfaction; Low work-life balance; Long period since promotion
EMP-1303,35,0,Travel_Rarely,185,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,Stayed,0.5444562480461846,Medium,Low environment satisfaction; Long distance from home; Income below workforce median
EMP-1304,47,0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,Stayed,0.6451340765602139,High,Works overtime; Low job satisfaction; Long period since promotion
EMP-1305,40,0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,Stayed,0.1761004172641482,Low,Low job satisfaction; Low environment satisfaction; Long period since promotion; Income below workforce median
EMP-1306,54,0,Travel_Rarely,431,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,Stayed,0.04785221472279441,Low,Low work-life balance
EMP-1307,31,0,Travel_Frequently,1125,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,Stayed,0.5935981679767643,Medium,Low job satisfaction; Low environment satisfaction; Frequent business travel
EMP-1308,28,0,Travel_Rarely,1217,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,Stayed,0.12090824694146947,Low,Low job satisfaction; Income below workforce median
EMP-1309,38,0,Travel_Rarely,723,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,Stayed,0.7573993999908452,High,Works overtime; Low environment satisfaction; Low work-life balance
EMP-1310,26,0,Travel_Rarely,572,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,Stayed,0.45341667968698357,Medium,No stock options; Income below workforce median
EMP-1311,58,0,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Yes,14,3,2,0,23,3,3,2,2,2,2,Stayed,0.23455586859190009,Low,Works overtime; Low environment satisfaction; Frequent business travel; Long distance from home
